,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
531,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerGeneration.java,PowerGeneration,349,8,14,0,10,FALSE,FALSE,2,FALSE,FALSE,13,6,10,66,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
532,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerMode.java,PowerMode,27,5,1,0,1,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
533,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerSource.java,PowerSource,125,7,4,0,2,FALSE,FALSE,2,FALSE,FALSE,4,4,8,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
534,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerSourceType.java,PowerSourceType,34,7,2,0,1,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
535,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/PowerStorage.java,PowerStorage,388,26,21,2,12,FALSE,FALSE,2,FALSE,FALSE,13,6,10,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
536,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/Recreation.java,Recreation,132,3,9,0,7,FALSE,FALSE,1,FALSE,FALSE,3,4,5,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
537,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/Research.java,Research,331,12,20,1,11,FALSE,FALSE,1,FALSE,FALSE,8,7,19,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
538,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ResourceProcess.java,ResourceProcess,419,14,21,2,8,FALSE,FALSE,2,FALSE,FALSE,22,20,10,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
539,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ResourceProcessing.java,ResourceProcessing,224,5,10,0,8,FALSE,FALSE,2,FALSE,FALSE,10,4,11,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
540,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/RoboticStation.java,RoboticStation,337,11,21,0,13,FALSE,FALSE,2,FALSE,FALSE,12,8,9,29,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
541,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SolarHeatSource.java,SolarHeatSource,169,10,17,3,8,FALSE,FALSE,3,FALSE,FALSE,3,8,6,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
542,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SolarPowerSource.java,SolarPowerSource,188,13,9,2,4,FALSE,FALSE,3,FALSE,FALSE,6,5,6,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
543,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SolarThermalPowerSource.java,SolarThermalPowerSource,89,5,7,1,4,FALSE,FALSE,4,FALSE,FALSE,2,3,4,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
544,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/StandardPowerSource.java,StandardPowerSource,66,2,6,1,3,FALSE,FALSE,3,FALSE,FALSE,0,3,3,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
545,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/Storage.java,Storage,456,5,19,0,7,FALSE,FALSE,1,FALSE,FALSE,18,30,13,50,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
546,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/SystemType.java,SystemType,30,6,1,0,1,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
547,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ThermalGeneration.java,ThermalGeneration,594,10,19,0,15,FALSE,FALSE,2,FALSE,FALSE,24,7,9,133,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
548,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/ThermalNuclearSource.java,ThermalNuclearSource,97,3,12,2,5,FALSE,FALSE,3,FALSE,FALSE,0,5,3,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
549,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/VehicleMaintenance.java,VehicleMaintenance,326,5,14,0,8,FALSE,FALSE,2,FALSE,FALSE,12,7,15,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
550,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/WasteDisposal.java,WasteDisposal,237,6,15,0,10,FALSE,FALSE,2,FALSE,FALSE,4,5,8,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
551,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/WindPowerSource.java,WindPowerSource,97,8,7,1,4,FALSE,FALSE,3,FALSE,FALSE,1,4,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
552,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/CookedMeal.java,CookedMeal,101,9,5,1,4,FALSE,FALSE,2,FALSE,FALSE,0,1,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
553,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/Cooking.java,Cooking,1175,41,45,1,24,FALSE,FALSE,1,FALSE,FALSE,67,24,34,147,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
554,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/Dining.java,Dining,136,4,8,0,7,FALSE,FALSE,1,FALSE,FALSE,3,4,9,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
555,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/HotMeal.java,HotMeal,124,8,15,4,6,FALSE,FALSE,2,FALSE,FALSE,1,16,4,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
556,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/Ingredient.java,Ingredient,71,6,9,2,6,FALSE,FALSE,1,FALSE,FALSE,0,2,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
557,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/MealConfig.java,MealConfig,189,18,5,0,4,FALSE,FALSE,2,FALSE,FALSE,4,1,6,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
558,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/PreparedDessert.java,PreparedDessert,107,8,4,0,4,FALSE,FALSE,2,FALSE,FALSE,0,0,2,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
559,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/cooking/PreparingDessert.java,PreparingDessert,873,40,36,0,22,FALSE,FALSE,2,FALSE,FALSE,47,20,31,99,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
560,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Animal.java,Animal,162,5,5,1,1,FALSE,FALSE,1,FALSE,FALSE,5,3,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
561,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Bee.java,Bee,102,18,2,0,0,FALSE,FALSE,1,FALSE,FALSE,3,1,7,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
562,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/BeeGrowing.java,BeeGrowing,105,7,7,0,6,FALSE,FALSE,2,FALSE,FALSE,1,1,8,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
563,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/BeeHive.java,BeeHive,151,27,12,0,11,FALSE,FALSE,2,FALSE,FALSE,6,1,7,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
564,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Crop.java,Crop,1467,88,36,1,14,FALSE,FALSE,1,FALSE,FALSE,88,27,22,77,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
565,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/CropCategoryType.java,CropCategoryType,50,14,3,0,2,FALSE,FALSE,3,FALSE,FALSE,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
566,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/CropConfig.java,CropConfig,598,28,19,1,17,FALSE,FALSE,2,FALSE,FALSE,15,7,11,25,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
567,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/CropType.java,CropType,216,14,14,1,10,FALSE,FALSE,2,FALSE,FALSE,1,2,4,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
568,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Farming.java,Farming,1742,59,71,3,32,FALSE,FALSE,1,FALSE,FALSE,93,57,35,163,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
569,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Herbivore.java,Herbivore,94,1,1,0,0,FALSE,FALSE,1,FALSE,FALSE,2,1,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
570,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Organism.java,Organism,159,3,7,1,2,FALSE,FALSE,1,FALSE,FALSE,2,2,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
571,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Phase.java,Phase,61,6,6,3,3,FALSE,FALSE,1,FALSE,FALSE,0,3,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
572,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/PhaseType.java,PhaseType,157,37,1,0,1,FALSE,FALSE,2,FALSE,FALSE,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
573,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Plant.java,Plant,68,0,1,0,0,FALSE,FALSE,1,FALSE,FALSE,2,1,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
574,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/PondLife.java,PondLife,194,11,3,0,0,FALSE,FALSE,2,FALSE,FALSE,2,4,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
575,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Potting.java,Potting,85,4,6,0,5,FALSE,FALSE,1,FALSE,FALSE,0,1,7,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
576,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/building/function/farming/Transplanting.java,Transplanting,26,1,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
577,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructedBuildingLogEntry.java,ConstructedBuildingLogEntry,47,2,2,0,2,FALSE,FALSE,4,FALSE,FALSE,0,0,2,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
578,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionConfig.java,ConstructionConfig,296,21,3,0,1,FALSE,FALSE,2,FALSE,FALSE,17,2,20,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
579,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionEvent.java,ConstructionEvent,49,2,2,0,2,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
580,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionListener.java,ConstructionListener,19,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
581,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionManager.java,ConstructionManager,316,6,14,0,8,FALSE,FALSE,2,TRUE,FALSE,18,5,14,55,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
582,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionSite.java,ConstructionSite,594,31,52,14,18,FALSE,FALSE,2,FALSE,FALSE,33,25,18,40,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
583,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionStage.java,ConstructionStage,296,12,16,2,7,FALSE,FALSE,2,FALSE,FALSE,11,9,8,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
584,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionStageInfo.java,ConstructionStageInfo,212,17,16,0,11,FALSE,FALSE,3,FALSE,FALSE,0,0,5,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
585,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionUtil.java,ConstructionUtil,259,0,14,0,14,FALSE,FALSE,2,FALSE,FALSE,10,11,7,36,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
586,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionValues.java,ConstructionValues,574,9,17,0,13,FALSE,FALSE,2,FALSE,FALSE,42,18,15,88,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
587,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/ConstructionVehicleType.java,ConstructionVehicleType,73,4,4,0,3,FALSE,FALSE,3,FALSE,FALSE,0,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
588,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/construction/SalvageValues.java,SalvageValues,382,6,12,0,9,FALSE,FALSE,2,FALSE,FALSE,28,13,23,53,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
589,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/CreditEvent.java,CreditEvent,84,7,3,0,3,FALSE,FALSE,2,FALSE,FALSE,0,0,5,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
590,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/CreditListener.java,CreditListener,21,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
591,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/CreditManager.java,CreditManager,188,3,7,1,2,FALSE,FALSE,2,TRUE,FALSE,13,8,14,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
592,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/Good.java,Good,619,22,27,2,15,FALSE,FALSE,1,FALSE,FALSE,31,5,13,62,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
593,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/GoodType.java,GoodType,26,5,1,0,1,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
594,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/GoodsManager.java,GoodsManager,3505,108,111,9,70,FALSE,FALSE,2,TRUE,FALSE,259,143,86,453,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Controller
595,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/structure/goods/GoodsUtil.java,GoodsUtil,373,4,22,0,9,FALSE,FALSE,2,FALSE,FALSE,17,14,18,35,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
596,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/AutosaveScheduler.java,AutosaveScheduler,146,7,6,0,1,FALSE,FALSE,2,TRUE,FALSE,13,1,7,19,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
597,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/ClockListener.java,ClockListener,34,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
598,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/ClockUtils.java,ClockUtils,659,15,34,0,31,FALSE,FALSE,2,FALSE,FALSE,8,35,12,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
599,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/EarthClock.java,EarthClock,400,12,32,0,28,TRUE,FALSE,2,FALSE,FALSE,6,5,16,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
600,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/MarsClock.java,MarsClock,1115,39,39,0,29,FALSE,FALSE,2,FALSE,FALSE,71,18,4,42,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
601,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/MasterClock.java,MasterClock,1473,49,56,8,21,FALSE,FALSE,2,FALSE,FALSE,62,20,18,88,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
602,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/PlanetType.java,PlanetType,51,6,4,0,4,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
603,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/SystemDateTime.java,SystemDateTime,53,2,1,0,1,FALSE,FALSE,3,FALSE,FALSE,0,0,2,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
604,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/time/UpTimer.java,UpTimer,187,17,8,1,3,FALSE,FALSE,2,TRUE,FALSE,11,2,3,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
605,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/ArrayTest.java,ArrayTest,24,1,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
606,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/CheckSerializedSize.java,CheckSerializedSize,57,1,5,0,3,FALSE,FALSE,3,FALSE,FALSE,0,6,5,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
607,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/CompressXz.java,CompressXz,22,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,4,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
608,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/Conversion.java,Conversion,219,0,8,1,1,FALSE,FALSE,1,FALSE,FALSE,17,9,1,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
609,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/DecompressXz.java,DecompressXz,22,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,5,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
610,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/DecompressXzSeekable.java,DecompressXzSeekable,29,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,1,4,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
611,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/FileFinder.java,FileFinder,36,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,2,3,4,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
612,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/Interpolation.java,Interpolation,237,0,6,0,0,FALSE,FALSE,1,FALSE,FALSE,0,4,11,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
613,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/InterpolationArray.java,InterpolationArray,60,0,2,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
614,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/JumpPolynomial.java,JumpPolynomial,54,1,2,0,0,FALSE,FALSE,2,FALSE,FALSE,1,1,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
615,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/MathUtils.java,MathUtils,106,0,6,0,0,FALSE,FALSE,2,FALSE,FALSE,3,8,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
616,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/MersenneTwister.java,MersenneTwister,834,13,25,2,0,FALSE,FALSE,2,TRUE,FALSE,51,18,6,55,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
617,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/MersenneTwisterFast.java,MersenneTwisterFast,1449,13,24,2,0,FALSE,FALSE,3,FALSE,FALSE,72,15,5,55,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
618,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/MoreMath.java,MoreMath,156,6,16,0,1,FALSE,FALSE,2,FALSE,FALSE,2,15,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
619,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/ObjectSizeCalculator.java,ObjectSizeCalculator,430,9,10,0,3,FALSE,FALSE,3,TRUE,FALSE,19,11,17,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
620,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/PausableThreadPoolExecutor.java,PausableThreadPoolExecutor,104,4,5,0,0,FALSE,FALSE,4,TRUE,FALSE,1,2,9,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
621,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/RandomUtil.java,RandomUtil,249,1,10,0,8,FALSE,FALSE,2,FALSE,FALSE,8,11,3,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
622,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/SFMT19937.java,SFMT19937,514,20,13,2,0,FALSE,FALSE,4,FALSE,FALSE,6,20,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
623,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/SFMT19937j.java,SFMT19937j,331,19,16,2,0,FALSE,FALSE,4,FALSE,FALSE,5,17,1,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
624,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/StandardCompressXz.java,StandardCompressXz,41,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,0,1,4,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
625,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/tool/TestSIMDFMT.java,TestSIMDFMT,94,2,1,0,0,FALSE,FALSE,8,FALSE,FALSE,9,1,0,8,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
